eeschema (2013-04-19 BZR 4011)-stable  >> Creation date: 9/2/2013 2:07:54 AM
#Cmp ( order = Reference ) (with SubCmp)
| C230       1u          Loc /(X=680.720 mm, Y=502.920 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C231       0.47u       Loc /(X=718.820 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C232       0.47u       Loc /(X=721.360 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C233       0.47u       Loc /(X=721.360 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C234       0.47u       Loc /(X=721.360 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C235       0.1u        Loc /(X=751.840 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C236       0.1u        Loc /(X=751.840 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C237       0.1u        Loc /(X=751.840 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C238       0.1u        Loc /(X=753.110 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C239       1u          Loc /(X=756.920 mm, Y=53.340 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C240       1u          Loc /(X=756.920 mm, Y=177.800 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C241       1u          Loc /(X=756.920 mm, Y=322.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C242       1u          Loc /(X=758.190 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C243       1u          Loc /(X=758.190 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C244       1u          Loc /(X=758.190 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C245       1u          Loc /(X=758.190 mm, Y=453.390 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C246       1u          Loc /(X=759.460 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C247       1u          Loc /(X=763.270 mm, Y=53.340 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C248       1u          Loc /(X=763.270 mm, Y=177.800 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C249       1u          Loc /(X=763.270 mm, Y=322.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C250       1u          Loc /(X=764.540 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C251       1u          Loc /(X=764.540 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C252       1u          Loc /(X=764.540 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C253       1u          Loc /(X=764.540 mm, Y=453.390 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C254       1u          Loc /(X=765.810 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C255       1u          Loc /(X=769.620 mm, Y=53.340 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C256       1u          Loc /(X=769.620 mm, Y=177.800 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C257       1u          Loc /(X=769.620 mm, Y=322.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C258       1u          Loc /(X=770.890 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C259       1u          Loc /(X=770.890 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C260       1u          Loc /(X=770.890 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C261       1u          Loc /(X=770.890 mm, Y=453.390 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C262       1u          Loc /(X=772.160 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C263       1u          Loc /(X=775.970 mm, Y=53.340 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C264       1u          Loc /(X=775.970 mm, Y=177.800 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C265       1u          Loc /(X=775.970 mm, Y=322.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C266       1u          Loc /(X=777.240 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C267       1u          Loc /(X=777.240 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C268       1u          Loc /(X=777.240 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C269       1u          Loc /(X=777.240 mm, Y=453.390 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C270       1u          Loc /(X=778.510 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C271       1u          Loc /(X=782.320 mm, Y=53.340 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C272       1u          Loc /(X=782.320 mm, Y=177.800 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C273       1u          Loc /(X=782.320 mm, Y=322.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C274       1u          Loc /(X=783.590 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C275       1u          Loc /(X=783.590 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C276       1u          Loc /(X=783.590 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C277       1u          Loc /(X=783.590 mm, Y=453.390 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C278       1u          Loc /(X=784.860 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C279       1u          Loc /(X=812.800 mm, Y=77.470 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C280       1u          Loc /(X=812.800 mm, Y=83.820 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C281       1u          Loc /(X=812.800 mm, Y=90.170 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C282       1u          Loc /(X=812.800 mm, Y=96.520 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C283       1u          Loc /(X=812.800 mm, Y=102.870 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C284       1u          Loc /(X=812.800 mm, Y=201.930 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C285       1u          Loc /(X=812.800 mm, Y=208.280 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C286       1u          Loc /(X=812.800 mm, Y=214.630 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C287       1u          Loc /(X=812.800 mm, Y=220.980 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C288       1u          Loc /(X=812.800 mm, Y=227.330 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C289       1u          Loc /(X=812.800 mm, Y=346.710 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C290       1u          Loc /(X=812.800 mm, Y=353.060 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C291       1u          Loc /(X=812.800 mm, Y=359.410 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C292       1u          Loc /(X=812.800 mm, Y=365.760 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C293       1u          Loc /(X=812.800 mm, Y=372.110 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C294       1u          Loc /(X=814.070 mm, Y=477.520 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C295       1u          Loc /(X=814.070 mm, Y=483.870 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C296       1u          Loc /(X=814.070 mm, Y=490.220 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C297       1u          Loc /(X=814.070 mm, Y=496.570 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C298       1u          Loc /(X=814.070 mm, Y=502.920 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| C299       0.1u        Loc /(X=200.660 mm, Y=384.810 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| D1         VRRM = 45V  Loc /(X=199.390 mm, Y=467.360 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| FB1        120R        Loc /(X=222.250 mm, Y=410.210 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| FB2        120R        Loc /(X=222.250 mm, Y=419.100 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| FB3        120R        Loc /(X=246.380 mm, Y=424.180 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| J1         PCIE_PWR    Loc /(X=198.120 mm, Y=265.430 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| J2         USB         Loc /(X=246.380 mm, Y=401.320 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| J3         DIL8        Loc /(X=147.320 mm, Y=349.250 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| J4         DIL6        Loc /(X=179.070 mm, Y=426.720 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| JP1        JUMPER      Loc /(X=320.040 mm, Y=541.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| JP2        JUMPER      Loc /(X=469.900 mm, Y=541.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| JP3        JUMPER      Loc /(X=603.250 mm, Y=541.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| JP4        JUMPER      Loc /(X=736.600 mm, Y=541.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| L1         2.2u        Loc /(X=209.550 mm, Y=457.200 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| L2         600n        Loc /(X=229.870 mm, Y=50.800 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| L3         600n        Loc /(X=229.870 mm, Y=90.170 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| L4         600n        Loc /(X=229.870 mm, Y=127.000 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| L5         600n        Loc /(X=229.870 mm, Y=163.830 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q1A        FDG1024NZ   Loc /(X=118.110 mm, Y=337.820 mm); SC70-6      ;             ;             ;             ;             ;             ;             ;             ;             
| Q2         MOS_N       Loc /(X=196.850 mm, Y=41.910 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q3         MOS_N       Loc /(X=196.850 mm, Y=59.690 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q4         MOS_N       Loc /(X=196.850 mm, Y=82.550 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q5         MOS_N       Loc /(X=196.850 mm, Y=97.790 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q6         MOS_N       Loc /(X=196.850 mm, Y=119.380 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q7         MOS_N       Loc /(X=196.850 mm, Y=135.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q8         MOS_N       Loc /(X=196.850 mm, Y=156.210 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| Q9         MOS_N       Loc /(X=196.850 mm, Y=172.720 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R1         22k         Loc /(X=38.100 mm, Y=135.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R2         19.1k       Loc /(X=44.450 mm, Y=157.480 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R3         1k          Loc /(X=49.530 mm, Y=137.160 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R4         1k          Loc /(X=54.610 mm, Y=405.130 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R5         1k          Loc /(X=59.690 mm, Y=72.390 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R6         1k          Loc /(X=66.040 mm, Y=39.370 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R7         1G          Loc /(X=66.040 mm, Y=151.130 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R8         100k        Loc /(X=69.850 mm, Y=68.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R9         1k          Loc /(X=71.120 mm, Y=405.130 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R10        88k         Loc /(X=72.390 mm, Y=57.150 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R11        1k          Loc /(X=72.390 mm, Y=153.670 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R12        11k         Loc /(X=87.630 mm, Y=39.370 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R13        8.4k        Loc /(X=100.330 mm, Y=148.590 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R14        8.4k        Loc /(X=101.600 mm, Y=87.630 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R15        8.4k        Loc /(X=104.140 mm, Y=106.680 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R16        8.4k        Loc /(X=105.410 mm, Y=114.300 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R17        1k          Loc /(X=180.340 mm, Y=341.630 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R18        1k          Loc /(X=184.150 mm, Y=471.170 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R19        10k         Loc /(X=193.040 mm, Y=350.520 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R20        10k         Loc /(X=207.010 mm, Y=350.520 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R21        402         Loc /(X=210.820 mm, Y=449.580 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R22        27.3k       Loc /(X=222.250 mm, Y=59.690 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R23        27.3k       Loc /(X=222.250 mm, Y=99.060 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R24        27.3k       Loc /(X=222.250 mm, Y=135.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R25        27.3k       Loc /(X=222.250 mm, Y=172.720 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R26        10k         Loc /(X=226.060 mm, Y=350.520 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R27        10k         Loc /(X=242.570 mm, Y=350.520 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R28        10k         Loc /(X=262.890 mm, Y=511.810 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R29        5.6k        Loc /(X=262.890 mm, Y=530.860 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R30        10k         Loc /(X=270.510 mm, Y=511.810 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R31        5.6k        Loc /(X=270.510 mm, Y=530.860 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R32        1k          Loc /(X=320.040 mm, Y=515.620 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R33        1k          Loc /(X=330.200 mm, Y=523.240 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R34        1k          Loc /(X=335.280 mm, Y=116.840 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R35        1k          Loc /(X=335.280 mm, Y=241.300 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R36        1k          Loc /(X=335.280 mm, Y=386.080 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R37        1k          Loc /(X=344.170 mm, Y=124.460 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R38        1k          Loc /(X=344.170 mm, Y=248.920 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R39        1k          Loc /(X=344.170 mm, Y=393.700 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R40        5.6k        Loc /(X=431.800 mm, Y=518.160 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R41        10k         Loc /(X=431.800 mm, Y=538.480 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R42        5.6k        Loc /(X=436.880 mm, Y=518.160 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R43        10k         Loc /(X=436.880 mm, Y=538.480 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R44        1k          Loc /(X=469.900 mm, Y=116.840 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R45        1k          Loc /(X=469.900 mm, Y=241.300 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R46        1k          Loc /(X=469.900 mm, Y=386.080 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R47        1k          Loc /(X=471.170 mm, Y=516.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R48        1k          Loc /(X=478.790 mm, Y=124.460 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R49        1k          Loc /(X=478.790 mm, Y=248.920 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R50        1k          Loc /(X=478.790 mm, Y=393.700 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R51        1k          Loc /(X=480.060 mm, Y=524.510 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R52        5.6k        Loc /(X=563.880 mm, Y=511.810 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R53        10k         Loc /(X=563.880 mm, Y=537.210 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R54        5.6k        Loc /(X=568.960 mm, Y=511.810 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R55        10k         Loc /(X=568.960 mm, Y=537.210 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R56        1k          Loc /(X=603.250 mm, Y=116.840 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R57        1k          Loc /(X=603.250 mm, Y=241.300 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R58        1k          Loc /(X=603.250 mm, Y=386.080 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R59        1k          Loc /(X=604.520 mm, Y=516.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R60        1k          Loc /(X=612.140 mm, Y=124.460 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R61        1k          Loc /(X=612.140 mm, Y=248.920 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R62        1k          Loc /(X=612.140 mm, Y=393.700 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R63        1k          Loc /(X=613.410 mm, Y=524.510 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R64        5.6k        Loc /(X=699.770 mm, Y=518.160 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R65        10k         Loc /(X=699.770 mm, Y=539.750 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R66        5.6k        Loc /(X=704.850 mm, Y=518.160 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R67        10k         Loc /(X=704.850 mm, Y=539.750 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R68        1k          Loc /(X=736.600 mm, Y=116.840 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R69        1k          Loc /(X=736.600 mm, Y=241.300 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R70        1k          Loc /(X=736.600 mm, Y=386.080 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R71        1k          Loc /(X=737.870 mm, Y=516.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R72        1k          Loc /(X=745.490 mm, Y=124.460 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R73        1k          Loc /(X=745.490 mm, Y=248.920 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R74        1k          Loc /(X=745.490 mm, Y=393.700 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| R75        1k          Loc /(X=746.760 mm, Y=524.510 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| RP1        10k         Loc /(X=24.130 mm, Y=275.590 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TH1        6.8k RT     Loc /(X=46.990 mm, Y=78.740 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TH2        2.2k RT     Loc /(X=54.610 mm, Y=425.450 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TH3        2.2k RT     Loc /(X=71.120 mm, Y=425.450 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP1        TST         Loc /(X=66.040 mm, Y=482.600 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP2        TST         Loc /(X=99.060 mm, Y=482.600 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP3        TST         Loc /(X=144.780 mm, Y=546.100 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP4        TST         Loc /(X=254.000 mm, Y=378.460 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP5        TST         Loc /(X=151.130 mm, Y=546.100 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP6        TST         Loc /(X=157.480 mm, Y=546.100 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP7        TST         Loc /(X=260.350 mm, Y=378.460 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP8        TST         Loc /(X=234.950 mm, Y=452.120 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP9        TST         Loc /(X=248.920 mm, Y=492.760 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP10       TST         Loc /(X=250.190 mm, Y=553.720 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP11       TST         Loc /(X=255.270 mm, Y=553.720 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP12       TST         Loc /(X=260.350 mm, Y=553.720 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP13       TST         Loc /(X=266.700 mm, Y=106.680 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP14       TST         Loc /(X=670.560 mm, Y=541.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| TP15       TST         Loc /(X=676.910 mm, Y=541.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U1         ISL6306     Loc /(X=35.560 mm, Y=147.320 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U2         PCF8574_SO16Loc /(X=76.200 mm, Y=227.330 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U3         PCF8574_SO16Loc /(X=76.200 mm, Y=278.130 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U4         LM340S      Loc /(X=82.550 mm, Y=497.840 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U5         ISL6612     Loc /(X=149.860 mm, Y=66.040 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U6         ISL6612     Loc /(X=149.860 mm, Y=97.790 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U7         ISL6612     Loc /(X=149.860 mm, Y=129.540 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U8         ISL6612     Loc /(X=149.860 mm, Y=161.290 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U9         LM22678     Loc /(X=168.910 mm, Y=462.280 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U11        74LS138     Loc /(X=215.900 mm, Y=520.700 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U12        PIC16LF1459_SSOP20Loc /(X=287.020 mm, Y=394.970 mm);             ;             ;             ;             ;             ;             ;             ;             ;             
| U13        ASIC        Loc /(X=365.760 mm, Y=490.220 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U14        ASIC        Loc /(X=379.730 mm, Y=91.440 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U15        ASIC        Loc /(X=379.730 mm, Y=215.900 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U16        ASIC        Loc /(X=379.730 mm, Y=360.680 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U17        ASIC        Loc /(X=514.350 mm, Y=91.440 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U18        ASIC        Loc /(X=514.350 mm, Y=215.900 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U19        ASIC        Loc /(X=514.350 mm, Y=360.680 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U20        ASIC        Loc /(X=515.620 mm, Y=491.490 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U21        ASIC        Loc /(X=647.700 mm, Y=91.440 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U22        ASIC        Loc /(X=647.700 mm, Y=215.900 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U23        ASIC        Loc /(X=647.700 mm, Y=360.680 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U24        ASIC        Loc /(X=648.970 mm, Y=491.490 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U25        ASIC        Loc /(X=781.050 mm, Y=91.440 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U26        ASIC        Loc /(X=781.050 mm, Y=215.900 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U27        ASIC        Loc /(X=781.050 mm, Y=360.680 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| U28        ASIC        Loc /(X=782.320 mm, Y=491.490 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
#End Cmp

#Cmp ( order = Value ) (with SubCmp)
| 1p           C4        Loc /(X=66.040 mm, Y=163.830 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 50p          C1        Loc /(X=50.800 mm, Y=163.830 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 1.2n         C3        Loc /(X=57.150 mm, Y=157.480 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 10n          C20       Loc /(X=184.150 mm, Y=448.310 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 10nf         C21       Loc /(X=205.740 mm, Y=287.020 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 22n          C2        Loc /(X=57.150 mm, Y=143.510 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 22n          C23       Loc /(X=241.300 mm, Y=59.690 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 22n          C24       Loc /(X=241.300 mm, Y=99.060 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 22n          C25       Loc /(X=241.300 mm, Y=135.890 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 22n          C26       Loc /(X=241.300 mm, Y=172.720 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 0.1u         C31       Loc /(X=336.550 mm, Y=521.970 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 0.1u         C36       Loc /(X=350.520 mm, Y=123.190 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 0.1u         C37       Loc /(X=350.520 mm, Y=247.650 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
| 0.1u         C38       Loc /(X=350.520 mm, Y=392.430 mm); ~           ;             ;             ;             ;             ;             ;             ;             ;             
